"Abs","Rel"
7465.06698838572,0.05782951000945643
7437.799238349983,0.057638971930456834
7153.552477208723,0.05561596792600926
6697.766542362323,0.05216143301136426
6922.270218906859,0.053824275143137
6613.1614115998445,0.05173334511100507
6161.855706970154,0.04838922408379856
6401.450406663169,0.050029038309524564
7319.239422955004,0.05686572724655529
7657.701729707513,0.059301713466452785
8055.738422876336,0.06212208366548702
7681.232588630214,0.05938674846655092
6961.781010158598,0.05425847465717691
7350.673174361658,0.057124354166642764
7010.318471276007,0.05438761044219284
7397.578966190088,0.05722926135617079
6841.085319994222,0.053471273046721765
6560.317942412495,0.05123556281824615
6942.082365901695,0.05406789437301555
6634.196836644402,0.05168737144833743
5972.042661577443,0.04670903844160208
6385.74194950013,0.049893006562434034
7911.018303173441,0.06100614266638815
6729.577855848258,0.05240971548744743
7125.337909120843,0.05545498997529749
6665.734342155421,0.05223959623145726
7062.773972548714,0.054911181916692614
7563.87624366873,0.0586861405161834
7724.67583039676,0.059842553869905654
7359.537918281802,0.05721840890451826
7584.127737928082,0.05868370800566018
6363.544642882314,0.04974854041365121
7220.755145652059,0.05627185562577062
6137.35061577408,0.048078159963738785
7289.054435337111,0.05665359148513857
7447.743389963625,0.05765470750117389
7737.029826454622,0.059742780160475926
6810.74908433597,0.05328527586929428
6270.728789252907,0.04919019182495113
7029.068260301773,0.05475958501908397
6863.415457639675,0.05351912738629415
7770.801702715894,0.060056553991085566
7458.094668570261,0.057882623571602794
6968.2912167583845,0.05419842048294998
6818.6968030151575,0.05301545031945047
7159.446922312821,0.055725474062302216
6456.918222829638,0.05055751348520006
6674.929107727301,0.05206664504777779
6579.547042236283,0.05134841687677749
6131.821615241242,0.04802175927629817
6839.420895023965,0.05350485346511283
7500.197354826368,0.058001246075494985
7791.844654242456,0.06019433095126174
7350.56848416329,0.057078801524851314
7952.13184880842,0.061324074394528943
6542.224705180992,0.051111089526467854
6844.497644340001,0.053213594448060876
7465.1566301338435,0.05785486891171968
7783.718921593226,0.060362050591707496
7303.371428980414,0.056766241236014287
6813.793087541713,0.053096333871159335
6954.04611421898,0.054258819908021276
7084.79965794245,0.05521347783715353
7735.280042349244,0.0598769562831177
8046.218837249936,0.06190035625355948
7361.234059012368,0.05724393227511574
7191.194786013309,0.05573586813460955
7205.469306165886,0.05582986251152626
7218.758455870753,0.055931520428029256
7123.46476687751,0.05528249645671723
7442.454620781215,0.057658571539985014
7556.127517397731,0.058586323505184106
6880.477644690854,0.05374312182409639
7074.753877255475,0.05475556147002942
6936.52340991901,0.053913758983380654
6294.986558135844,0.049254771206680655
7564.769946999681,0.058515028961482245
7035.0644726816445,0.054610399277480855
6289.185393925182,0.04928769975036047
7776.692435483833,0.05998640643283679
7073.122997156066,0.055147051730528286
7971.04837273302,0.06171933490342993
6727.035256394319,0.052376428629825986
6992.483816004991,0.054503354715285654
6793.620192123382,0.05290641225858529
7575.384163275597,0.058552230949446726
6067.520418721936,0.04773310673122355
6896.198875400795,0.05358161568063687
6973.273675304208,0.054323590305951124
6835.54818342422,0.05341951586279192
6242.8127419774055,0.0488262948786499
7804.14414771696,0.06017830472659608
7379.433453017668,0.05716359526984836
7009.3437519783565,0.05451918785973016
6935.347193637936,0.05412938573756864
6996.085738931792,0.054503987887334925
6542.5710094765545,0.05107346262525088
6954.860605256913,0.05426374986815215
7645.951686410355,0.059212368917887885
7134.937803761955,0.05565596608547027
7515.698743800375,0.05820628218284395
6637.318252587204,0.0516114713611799
7207.001869075272,0.05578903785329074
7313.028179333258,0.05676861585004539
7084.8780930712155,0.055151826414960144
6482.634794711521,0.05087119521817425
6595.063623400891,0.05148097445727152
7193.110856064588,0.05569404355376077
7972.847422887403,0.06174897148708407
7777.7591407432155,0.060070516198723736
7460.48012184665,0.05777496483458772
7155.268532890753,0.05558160543204707
7169.019125922369,0.05574814270283745
6275.513711489352,0.04916324099875014
7383.9168219546955,0.05733247315562902
7673.365486448762,0.05952081587442876
7308.358102753142,0.056860442670499514
7016.2134084888,0.05451012138038858
6498.897137944954,0.050878507131435234
6614.650233287884,0.05170081481710266
7132.069621707088,0.05554630802824966
7548.739578881729,0.058497379629025695
6278.968546492472,0.049111592880731705
6329.489433453123,0.04951915955907856
7484.949182504822,0.057950484246485086
7335.751674612009,0.05720876429069735
7377.653411983992,0.05718818089379993
7640.054617776725,0.05920474075747243
6323.063891556872,0.049649579964735575
7526.113812497284,0.05828800178053621
6629.514293513953,0.05162068327585311
7186.783060555547,0.05583648664171723
7210.014119616218,0.05597297305198624
7657.768184200662,0.05937717616857741
6900.826075241918,0.053818010015795247
6634.229706554539,0.051986738873599184
6766.913982618849,0.05253533782968209
7438.167290302865,0.05762155892250268
7228.917611326755,0.05609482633025028
7107.9405746473585,0.05514691572641959
7577.308992529468,0.058702531866837826
7534.0985150246315,0.058485202293966504
5934.7324793979915,0.046528903517667926
7688.111257443054,0.05958509561853097
6708.948583101467,0.05234040999815215
7100.716474740169,0.05518279573866045
6853.154711041124,0.05340490687958696
7029.775136242567,0.05463470349000532
7334.929337218468,0.056893115105818036
6936.480157287472,0.05428602970850431
6259.0496834391515,0.04901276181189976
7184.176142519887,0.05568694568629937
7659.881261229517,0.0590328579513857
7626.410455847974,0.05891965144396901
7116.611483089094,0.055408442333116335
6378.2015168493,0.04992500203666722
8358.906103894657,0.06415240551288993
6812.934235267876,0.053141455049519976
7203.678139912607,0.05592601747833108
7074.3720059617335,0.054805328743887625
6475.971767347273,0.050572311989512855
6720.444985365508,0.05239777446226552
6442.234724801553,0.05037564949114126
7817.8613855067115,0.060368862589558904
7002.092349720172,0.05466018721670478
7312.554715289449,0.056745734466176596
6344.391643426408,0.04975592038899548
7531.7943708050525,0.0583886666141666
7062.356630994851,0.05496524067259013
6420.366221001737,0.05013371170583621
7173.960457162489,0.05577144304891385
6697.282508331848,0.05245048270737725
7033.703205649632,0.054600305083043046
7133.063946224191,0.05540392942478155
6642.450708145615,0.0519472947229736
6732.7533558103305,0.052406723867249455
7381.015954810531,0.05740704766553678
6354.405762385573,0.049719065319075204
7006.393860534289,0.054507165517920286
7378.694539597345,0.05716322415681483
7059.149746190721,0.054795523633335994
6866.162356961657,0.053493685956849384
6873.820158681391,0.05347795282958588
7133.728707412923,0.05555545834085577
6299.016443462898,0.04937259049590804
7700.843506260265,0.059724325575579114
6570.243595694068,0.0511877944765013
7187.806552352378,0.05592609332537895
7106.041765783342,0.05525087352301734
7519.8652379163495,0.05816169544886531
7407.937295047105,0.057304459778380605
6257.529466061602,0.048853528618517765
6871.471155790493,0.05359426619476481
7370.5722292517385,0.0571230943844648
7257.551092002615,0.05646109397536391
7655.762848930843,0.059103960685867214
7625.351351361269,0.05904457040821277
7433.5907579896675,0.057713796252642495
7183.2441471880775,0.05567140993200023
6781.662037120056,0.05286204976658053
7938.624258939476,0.061280724854702255
6617.6948333031,0.05152272040290951
7669.76693264976,0.05940689287156555
7038.45351772017,0.054802586541975076
7222.948519767777,0.056180710021274366
6403.992430447626,0.0499731597026331
7132.967897416399,0.05547989218643451
7004.0038410600855,0.05458686978408622
6942.70600856886,0.05390149038313878
6414.04935998393,0.05018362909144874
6460.237819222539,0.05056086020425898
7426.820275938615,0.05761977328431683
7854.363073454868,0.0606760931619907
6795.816837595347,0.053005472700054054
6555.949622837801,0.05107219227604173
6537.233981779733,0.05103952314571131
6418.674128653121,0.05021713018177529
6588.620378350536,0.051489459924777686
6815.372917426188,0.052819560833987846
7263.147752157633,0.0563706604663918
7096.097830771407,0.05522459006437639
7050.666057181248,0.054942826719199464
7197.062351781588,0.056029095464477645
7696.221112787905,0.05949578998173509
7046.160768414312,0.05478295351189499
7169.174303715772,0.05592535112011493
5656.462075160015,0.04447367997824306
6501.969644950587,0.05068543654949561
6509.515417817929,0.05071565524190724
6929.963906438646,0.05399032610300631
7016.403615327961,0.05453509732507245
7254.799178169032,0.0563520741117083
7283.3066129288245,0.05638784046594265
6472.218919174455,0.050696488695133185
7202.327795261719,0.05590321215487332
6952.663292885801,0.053978300714111596
6599.878979617845,0.051424166823361095
7588.9548114248055,0.05889156562444078
6728.778099207627,0.052469249549021706
7638.376239339497,0.05910216222016986
7070.534726662656,0.05502575041056201
6958.644979120039,0.05421839997194181
7008.933461011686,0.05460190845312843
7055.673525547105,0.054900641459231486
7590.211141479088,0.05863196424215818
7018.099850066188,0.05480955904336164
7077.375719023961,0.05503859748949642
7280.763587060897,0.056404824791749464
7006.08869571733,0.05448393726323626
7325.774304082053,0.05688261944995569
7046.338794875795,0.05477950065401559
7991.21841404527,0.061596049519640976
6253.286179633914,0.04878993713085253
6616.27998139277,0.051749355723086955
7142.5492857392,0.05546075318887237
7090.281851920969,0.05506313519761643
7306.215296533836,0.05672561812466935
7513.213072707009,0.05814893975263682
7383.134265799871,0.05718919067002455
6475.043584269414,0.05075424517299831
7551.839739103268,0.05847853134157935
7356.309290537406,0.05686240261073486
7022.323534626464,0.0545508277601025
6681.206023333996,0.05219204066359769
7200.046876838605,0.05583484677328428
7809.85738733948,0.0603803187183736
7678.663174948705,0.05926962370760195
7868.619740056263,0.06079304639294101
7085.88859408138,0.05506833178584358
6722.455311623481,0.052599906928382324
7524.306009451358,0.05840355873338409
7705.1261719919685,0.05953700696204297
6687.8563602670265,0.05228805725538624
7715.863821139066,0.059736941323644835
8111.888166026604,0.06264116251714995
6238.355164399168,0.048772273348704154
6793.387407883721,0.05293407479398568
7253.730936233561,0.05629192358756203
7464.573278956975,0.057744906679823425
7109.3733224098005,0.055228589595532736
6942.411584396244,0.05407609816321914
7244.690944186166,0.05615600447041288
6728.102552823991,0.05268650636134824
7728.760771440232,0.05967433558102702
7127.537316177644,0.05517750849954287
7167.720180788348,0.0557059768656711
7397.981625254659,0.05728510562761085
7822.202319119621,0.060475108634733016
6053.561919110603,0.04747910021175178
6880.1598139378575,0.053572589166063916
6975.062709576238,0.05416279723979642
6964.516680385202,0.054217959227008186
7438.747543114609,0.057583851755291834
6184.783814821731,0.0483459608725304
7280.37736037497,0.05656405287446995
7216.646776118604,0.056056402356005855
6466.95578450087,0.05052335963943634
7486.531085281855,0.058010170210814754
6815.15648051904,0.05318199625588698
6220.625061776513,0.04868894500552059
6682.508402862433,0.05210326488772189
7031.575861415208,0.05454539503948728
6537.989805355679,0.051079773269410086
7277.388769541666,0.05654131180982999
7500.130913877557,0.05801243078081406
7628.702283286571,0.05914216560554087
6874.879895928194,0.05358995370723601
6658.53412857657,0.05184510137757484
7539.803843134546,0.058268874405599996
6822.856546574921,0.053156401602724196
6990.39789253353,0.054397730380974216
6326.300478529568,0.049486732400764025
7654.607423841167,0.059320887774450035
6959.1322983990685,0.0542742850017157
7595.608614202147,0.058688077735691464
7229.696754263073,0.05628464149609697
7332.993718943677,0.05681379565549148
7603.52787084524,0.058947375513643166
6901.711085120787,0.05380769644780504
6916.477452005288,0.053898993314229406
6197.5694254145055,0.048613022809504865
6447.067165129899,0.05027383100034405
7137.5515240722825,0.055484827095683406
6815.5973950977095,0.053321033495153464
6927.595985605467,0.054192562551733076
7255.696481396711,0.05621654280510754
6466.197865576025,0.05070141930947038
7105.022441840942,0.05534001810237603
6720.212878080962,0.0525592674975904
6564.093296669565,0.051308808207969334
6980.256059462608,0.05436979523713644
7559.831267549483,0.05846851436220759
7285.408818181029,0.05646545889928625
6898.372068754106,0.05367329038400326
7361.74257211251,0.057084504323192224
7014.340227429024,0.05463137120135343
6545.126857902759,0.05099064968413278
6433.842108063709,0.05036081752442471
6961.000445403807,0.0541859520997658
6921.195460667638,0.05394165813952845
7199.952438744712,0.055901912874999495
7620.100467418042,0.058938517679401774
7058.161930827215,0.054946437990716565
6750.2122818327325,0.052739681631939164
7077.430048857945,0.055096883336683854
7426.968665343314,0.05770125080573993
7362.975759410853,0.0570423334096095
7721.449430084587,0.0594960248371111
7418.830077550408,0.05751145924849317
6989.162197588869,0.05429568936786768
7015.182735353709,0.05489713307106743
7058.1022541458615,0.05487357407255471
7383.2524759771,0.05721750939105958
6850.592692517683,0.05324330639882795
7762.01273002482,0.06009452644455847
8225.081302268849,0.0633050936825789
7553.067284559971,0.058382509580466355
7309.8927231503785,0.056561603048477564
6808.556025717641,0.053343408129456336
7267.81451564843,0.05632022015201935
7026.3488455314255,0.05481819363097703
7293.546343725843,0.05656773707988653
7024.326274482578,0.05458247010658478
7030.426907076439,0.054733372133575084
7044.39708484047,0.054813976467147627
7642.391211826392,0.059110656842892226
6759.711329066781,0.05281565183557695
7572.577339894513,0.05855755001635929
6721.91670226335,0.052307062700426954
7312.194592244212,0.056859534594081385
6614.2674444897375,0.05174620703704391
6950.086031890655,0.05413542765085771
7340.082137143238,0.05691457308971709
7247.516147738114,0.056373519263107956
7134.978971871321,0.055664982789749975
6842.32827438903,0.053163051552496204
7300.604543639532,0.056721438118377064
6736.430402310273,0.0523546043730792
6851.342398827527,0.05336714239589112
7555.875313488596,0.058527002016541575
8153.972864221132,0.0628097717431214
7184.655375175432,0.055656892318542525
7872.115316167097,0.061018824192364325
6844.143689710118,0.05354460047448972
6565.75564212036,0.05136914973011197
7189.0610784100245,0.055615554386835075
6711.315613834718,0.05235788962269867
7661.7576617120985,0.059481660466209146
7503.7594318416,0.05815012009407067
6586.118776540283,0.051474513507906765
5788.663761580564,0.04550120080967091
7704.624346336623,0.059178490298449134
7649.946458462709,0.05919220221405848
6931.717367114187,0.05376176336613258
6815.664196341423,0.05322821719268942
7637.534055375378,0.05921849368084131
6275.403290721237,0.04920196250278839
6895.2216703352515,0.053773062125204316
7705.772711610116,0.059622140786894914
6381.893099283419,0.049845245368351866
7410.062592016253,0.05769020648302842
7437.887294989168,0.05772522622406245
7579.67129642152,0.05851209349236378
6939.694342795176,0.054024968811052225
7215.468343544872,0.05612228737009054
7766.2430596767135,0.06009063012049659
6648.720290119945,0.05192372233038143
6884.7763335604095,0.053497725602354065
6289.128104842805,0.049230152990315
7069.585011703126,0.05493777185117769
7246.335057951304,0.05628924475652572
6949.28798034147,0.054098462522729276
6121.667710568298,0.048089170480676235
7851.453193910482,0.060571621390220196
6945.762452853084,0.054053662002618144
7170.224058124496,0.055782783932575346
7051.909662672784,0.05476762605457542
6624.1055751507465,0.051768972967687815
7124.280993157421,0.05512042471905836
6395.217213537379,0.04996311298401057
6795.8712985003085,0.053026036877303076
7212.065119713456,0.05616626029098545
7157.634102861128,0.055608672979110096
7061.658578880169,0.055009222635906005
7270.189489209782,0.05644359142286199
7467.542598163445,0.0579273961765359
6625.404840106264,0.051716815573803636
7686.173166733556,0.05941767461331223
6756.990452940531,0.052702230773988
7908.381831900629,0.06101261947340715
7380.7559425494155,0.057295422153243056
6464.340491696152,0.050480146794286015
7229.138356550918,0.056120045983606114
7354.027281301687,0.05711070969351223
7316.2938326558415,0.056756057647678264
7244.4506027954585,0.05640004573697164
7094.314064132938,0.05507032008228029
6990.718861387221,0.05436593253466055
7080.993461125974,0.05502892067809477
6679.171898120652,0.052111162984576284
6877.624997059734,0.0536242433983613
7102.853840042351,0.05537709292602483
6851.085771588595,0.05352636073347221
7803.073698565569,0.06005863134086689
7736.671014068181,0.059747868425291374
7044.903538324937,0.054850750184234326
7281.300556557748,0.05633041366181267
6901.115703151198,0.05363215313603325
6167.16520070009,0.0482944701536862
6474.5592591867935,0.05057819401965731
7131.098290091584,0.05549554247751122
6865.23823891016,0.05343903792233843
6430.6427517656575,0.05019783124303355
7375.219623273585,0.057170079700903695
6643.08514312824,0.051695929218540965
6779.873210349178,0.05289819178141489
6448.375756854624,0.05045531707582532
6831.327781073046,0.05315683023742023
6813.455445983466,0.053098714399018615
7228.288692309347,0.05597390344907091
6570.226495516424,0.0513058843424318
6295.1691726388435,0.04934095977296877
6968.8954640608845,0.05430459366591632
7518.1655426034695,0.058239520986970265
7268.9863219956305,0.0564357995381888
6509.842530493572,0.050841684566664457
7158.402403100805,0.055580276516187986
7847.665218962486,0.06071471453483327
7032.328425627366,0.05481731353692538
6386.746400902287,0.04983221718302709
6850.157614674834,0.05329244987624126
7406.566048666908,0.05753196597133134
6928.255759877484,0.0540635172431784
6900.115965666072,0.05363495851263402
7149.0381689572205,0.05564732395394896
6436.989639781953,0.05029516309740287
7090.803925995627,0.05493593867837427
7525.745410503317,0.05837289053437248
7519.969028764405,0.0582964690315911
6044.095577207004,0.04738088640919227
6794.620285116131,0.053076044448234404
7679.784334360678,0.05920009986526112
7181.503999823602,0.055993403708094615
6536.204594245538,0.0510050601100954
7048.245359612631,0.05484082035088128
7603.279552562685,0.058933013837184606
8077.712779165206,0.06229868111088649
6774.733678654615,0.05281338330954141
7864.68348551506,0.060804239116274604
7265.928128303805,0.05646849659013073
7061.519433071836,0.054789162212568306
6643.48026715989,0.051854999863735096
7681.096413308562,0.059426188471760656
6921.835370424424,0.05381594502708287
7641.194391868392,0.0592008246053388
6654.041431032198,0.05188867465561986
7426.147896465113,0.057584413097563424
6926.93743669094,0.054007621017456
6987.75477332103,0.05441686682473881
7536.7676678785765,0.05819431204919167
